,Tables,Count
4023,711 343 792 811 552 ,616
4024, -1 466 638 811 759 646 646 ,615
4025,466 638 166 145 543 649 811 ,615
4026,466 638 166 543 649 811 ,615
4027,565 476 120 ,614
4028,730  -1 811 209 663 663 ,612
4029,264 689 274 277 775 ,612
4030,265 218 638 817 811 ,612
4031,277 811 209 759 759 56 ,612
4032, -1  -1  -1  -1  -1  -1  -1  -1  -1  -1  -1 466 711 711 511 638 343 343 28 811 209 663 759 759 149 521 150 154 806 ,612
4033,466 466 711 711 638 343 343 28 811 663 149 521 154 806 806 806 806 806 806 349 199 564 ,612
4034,420 28 767 ,612
4035, -1  -1  -1  -1 ,612
4036,277 218  -1  -1 466 638 817 166 649 811 759 524 293 674 61 45 ,611
4037, -1  -1 708 678 ,611
4038,79 657 ,611
4039,581 708 433 ,611
4040,430 817 ,610
4041,127 763 466 466 638 811 ,610
4042,506 428 482 ,610
4043,466 638 543 543 649 811 759 ,610
4044,101 811 329 325 199 199 564 ,610
4045,689 243 277  -1 811 759 ,609
4046,689 243  -1 811 759 ,609
4047,638 811 363 756 111 268 759 ,609
4048,638 149 149 729 ,609
4049,555 147 200 149 78 ,609
4050,212  -1 166 649 811 209 ,608
4051,464 72  -1 638 817 609 ,608
4052,445 264 466 775 811 ,608
4053,411 784  -1  -1 ,608
4054,127 178  -1 681 ,608
4055,726 638 450 145 482 543 649 200 759 759 122 ,608
4056,466 558 543 649 811 ,608
4057,558 145 814 57  -1 ,608
4058,775 811 209 759 56 ,608
4059,13 689 277 466 775 209 547 ,606
4060,277 277  -1  -1 638 113 ,606
4061,657  -1  -1  -1 ,606
4062,60  -1  -1 145 814 57 ,606
4063,218  -1 638 811 149 ,606
4064, -1 638 811 209 ,606
4065, -1 759 519 49  -1 ,606
4066,466 466 316 166 543 649 811 759 759 ,606
4067,466 638 811 209 772 419 674 45 114 ,606
4068,466 638 811 209 674 45 114 ,606
4069,220 466 466 638 233 811 ,604
4070,714 371 770 ,604
4071, -1 24 1 409 476 120 498 ,604
4072,24 24 1 476 476 120 501 ,604
4073,393 555 200 663 ,603
4074,442 558 93 1 ,603
4075,366 733 156 ,602
4076,277 277 466 638 469 811 123 113 87 ,602
4077,277 466 638 469 811 123 113 87 ,602
4078, -1 466 466 774 711 638 343 811 122 149 521 ,602
4079,811 811 733 156 759 ,602
4080,37 411 309 811 ,600
4081,67 260 477 329 564 ,600
4082,253  -1 466 638 101 811 209 759 519 288 564 ,600
4083,699 277 277 277  -1 466 638 811 ,600
4084,127 146 763 466 145 145 814 ,600
4085,277 677 323  -1 466 811 759 759 ,600
4086,277 466 638 101 811 759 759 481 481 199 199 564 564 ,600
4087,213 145 24 24 ,600
4088,128 132 607 272 ,600
4089,119 774 543 649 811 ,600
4090,466 811 209 199 564 ,600
4091,638 674 45 ,600
4092,28 166 668 649 811 759 759 ,600
4093, -1 759 481 519 49 ,600
4094,709 758 ,599
4095,606  -1 565 ,598
4096,466 316 638 649 811 ,598
4097,153 604 759 ,598
4098,361 270 571 ,598
4099,127 146 681 ,596
4100,548 359 2 ,596
4101,466 27 811 441 208 ,596
4102,811 759 481 519 49 ,596
4103,730 811 759 149 521 36 349 78 ,595
4104,277 553 ,595
4105,466 638 261 649 811 209 ,595
4106,496 31 505 505 207 164 401 401 761 502 651 24 24 ,594
4107,496 31 505 505 207 164 401 761 502 651 24 24 ,594
4108,699 277 277 277 277 746 97 466 638 362 738 811 209  -1 ,594
4109,127  -1 681 775 292 ,594
4110,277 649 811 190 ,594
4111,638 811 512 165 ,594
4112, -1 755 789 ,593
4113,466 638 153 811 759 ,592
4114,131 502 608 ,592
4115,131 608 ,592
4116,610 387 ,592
4117,811 361 270 571 121 ,592
4118,243 638 811 663 759 512 165 ,591
4119, -1 638 28 811 ,591
4120,466 257 638 811 ,591
4121,689 277  -1 506 466  -1 ,590
4122,430 277  -1 ,590
4123,277 277 277 277 277 277 163 27 759 441 208 ,590
4124,119 502 174 ,590
4125, -1 764 495 ,590
4126,811 729 452 ,590
4127,212 466 166 649 759 ,588
4128,212 166 759 190 ,588
4129,277 277  -1 746 811 759 512 ,588
4130,98 10 33 678 ,588
4131, -1 811 209 ,588
4132,466 316 166 649 759 759 ,588
4133,711 638 343 149 ,588
4134,581 678 ,588
4135,277 277  -1  -1 759 759 ,586
4136,277  -1  -1 759 759 ,586
4137,401 401 401 ,586
4138,48 277 277  -1 435 759 ,585
4139, -1 200 811 539 138 552 ,584
4140,200 70 663 759  -1 ,584
4141,366 366 811 156 156 ,582
4142,366 156 ,582
4143,366 156 175 ,582
4144,730 711 ,582
4145,277  -1  -1 638 649 811 ,582
4146,277 638 193 649 ,582
4147,277 638 811 759 759 759 ,582
4148,178 316 638 649 ,582
4149,352 170 466 145 649 ,582
4150,212  -1 222 758 649 811 811 ,580
4151,277 178 178  -1  -1 638 649 649 811 ,580
4152,277 466 638 812 811 759 ,580
4153, -1 345 497 466 466 638 811 811 ,580
4154,127  -1 316 681 620 ,579
4155,277 435 132 516 516 693 ,579
4156, -1 393 519 49 ,579
4157,746 542 481 ,579
4158,548 705 309 759 ,579
4159,774 511 638 759 759 ,579
4160,28  -1 204  -1 ,579
4161,411 705 309 309 291 ,578
4162,127  -1 511 638 149 78 ,578
4163,582 638 28 ,578
4164,259 212 166 668 482 759 759 759 759 759 759 ,576
4165,212 127 466 28 668 543 649 811 ,576
4166,714 533 371 429 525 ,576
4167,714 438 371 549 644 ,576
4168,716 466 511 638 338 644 ,576
4169,178  -1 466 316 638 401 502 543 620 820 649 811 332 474 185 ,576
4170,178  -1 466 638 18 543 620 649 649 811 ,576
4171, -1  -1 466 466 638 797 593 580 580 279 811 811 759 759 ,576
4172, -1 674 61 61 61 45 114 ,576
4173,555 211 122 ,576
4174,543 543 543 543 543 543 543 543 23 649 ,574
4175,264 638 775 759 ,573
4176,372 277 649 512 ,573
4177,466 811 759 149 ,573
4178,132 607 516 693 272 ,573
4179,149 149 333 521 729 ,573
4180,149 226 729 88 ,573
4181,212 166 166 279 649 811 ,572
4182, -1 638 811 ,572
4183,466 774 811 ,572
4184,531 155 774 183 711 638 343 28 811 811 149 149 521 ,571
4185,127 146 151  -1 763  -1  -1  -1  -1  -1 638 ,570
4186,466 166 380 649 811 759 759 ,570
4187,145 749 627 348  -1 740 ,570
4188,765 287 299 785 ,570
4189, -1 279 811 123 113 113 ,568
4190,145 519 326 ,568
4191,730 343 811 552 ,567
4192,277 466 466 638 145 649 200 237 811 759 122 190 ,567
4193,277 638 649 ,567
4194, -1 811 138 663 ,567
4195, -1 70 663 759 ,567
4196,466 466 638 817 811 682 ,567
4197,343 811 138 552 663 ,567
4198,811 612 759 481 519 519 519 49 49 49 ,567
4199,43 644 815 ,566
4200,12 123 ,565
4201,464 464 817 817 811 209 ,564
4202,745 745 454 454 649 ,564
4203,745 454 454 649 ,564
4204,496 513 127 146 763 763 638 681 811 ,564
4205,496 513 505 164 401 401 761 651 ,564
4206,496 513 759 ,564
4207,699 277 466 257 638 811 ,564
4208,127  -1 466 811  -1 123 113 87 ,564
4209,79 79  -1 649 ,564
4210,178 466 166 649 811 ,564
4211, -1  -1 28 267 543 649 ,564
4212, -1 27 811 759 759 441 208 208 ,564
4213,746 97 ,563
4214,178 466 638 649 ,561
4215,466  -1 630 811 ,561
4216,496 513 466 27 50 441 ,560
4217,127 146 277 638 649 349 ,560
4218,184 811 759 ,560
4219,277  -1  -1  -1 466 466 638 101 811 759 481 221 199 564 ,560
4220,548  -1 638 811 759 ,560
4221,466 466 638 543 27 811 441 ,560
4222,466 166 380 649 759 ,560
4223,28 166 668 649 ,560
4224,811 759 481 512 165 ,560
4225,212 127 466 543 649 811 ,558
4226,212 428 485 649 ,558
4227,212 466 222 758 166 649 ,558
4228,212 485 649 811 ,558
4229,699 277 277 277 277 277 277 ,558
4230, -1  -1  -1  -1 ,558
4231,218 466 817 ,556
4232,212 466 638 237 811 190 ,555
4233,129 215 714 804 371 644 ,555
4234,127 146 763 277 746 512 ,555
4235,466 638 811 733 ,555
4236,316 681 ,555
4237,28 166 668 649 209 759 ,555
4238,316 638 811 461 ,554
4239,28 611 ,554
4240,127 763  -1 466 166 649 759 149 149 729 ,553
4241,582 28 ,553
4242,366 129 215 322 804 716 711 711 343 343  -1 811 156 644 331 167 167 167 759 759 342 ,552
4243,730 811 209 124 124 759 ,552
4244,730 811 124 124 759 759 ,552
4245,411  -1 309 309 291 ,552
4246,99 774 174 174 811 209 759 199 564 ,552
4247,277 466 466 638 237 811 190 ,552
4248,277 775 811 759 ,552
4249, -1 466 638 28 28 649 811 759 759 246 ,552
4250, -1 306 398 9 145 24 1 409 ,552
4251, -1 773 271 567 480 ,552
4252,178 466 316 649 759 ,552
4253,352 811 759 ,552
4254,466 316 316 638 252 811 ,552
4255,466 638 200 811 209 ,552
4256,555 147 759 122 ,552
4257,811 209 124 663 759 ,552
4258,759 674 45 ,552
4259,308 644 ,550
4260,218  -1 466 575 316 638 638 817 811 70 759 759 293 674 45 672 73 ,550
4261,638 233 811 ,550
4262,212 212 277  -1 649 649 713 ,549
4263,212 428  -1 466 638 28 450  -1 485 649 811 811 734 ,549
4264,127 277 681 759 ,549
4265,705 309 210 291 ,549
4266,638 811 70 481 ,549
4267,93 806 ,549
4268,212 485 649 811 209 ,548
4269,12  -1 638 123 123 113 ,548
4270,194 277 765 ,548
4271,178 638 620 649 474 ,548
4272,466 638 805 303 644 ,548
4273,649 811 190 ,548
4274,567 480 ,548
4275,212 483 466 482 649 811 759 ,546
4276,699 277 746 638 811 ,546
4277,559 277 638 494 788 764 406 591 811 ,546
4278,277  -1 316 638 28 811 190 628 674 45 ,546
4279, -1 466 811 759  -1 512  -1 ,546
4280,638 24 649 ,546
4281,149 806 36 ,546
4282,272 546 538 ,545
4283,730 730 730  -1  -1  -1  -1  -1  -1  -1  -1  -1 466 257 257 257 257 711 638 343 200 811 811 811 811 811 811 209 612 249 70 663 663 663 663 663 ,544
4284,277 428 482 543 649 811 811 209 663 663 ,544
4285, -1 638 485 649 811 209 ,544
4286,466 638 28 811 149 521 729 154 806 806 349 ,544
4287,316 261 ,544
4288,464 466 638 817 ,543
4289,683  -1 ,543
4290,277 277 316 638 252 ,543
4291,811 149 ,543
4292,811 123 113 ,542
4293,212  -1  -1 166 482 485 649 ,540
4294,212 466 638 543 279 649 811 ,540
4295,730  -1  -1 200  -1 663 ,540
4296, -1  -1 145 24 ,540
4297,277 466 466 638 759 ,540
4298,277 466 774 811 ,540
4299,277 466 638 278 811 811 ,540
4300, -1 511 638 759 674 45 ,540
4301,556 145 765 ,540
4302,638 649 811 190 ,540
4303,412  -1 811 ,540
4304,39 811 209 489 598 598 ,540
4305,27 649 811 ,540
4306,212 166 811 123 113 113 759 87 ,539
4307,37 309 759 ,539
4308, -1  -1 505 401 502 145 651 24 1 ,539
4309,684 472 ,539
4310, -1 649 811 ,538
4311,466 638 233 811 811 ,537
4312,277 638 811 756 111 ,536
4313, -1 79 79 657 657 ,536
4314, -1 466 316 638 649 476 ,536
4315,466 638 28 166 668 543 649 811 759 ,536
4316,207 502 651 ,536
4317,212 466 450 649 ,534
4318,212 638 166 649 ,534
4319,277 564 ,534
4320, -1  -1  -1  -1 759 ,534
4321, -1 466 466 638 27 811 759 441 ,534
4322, -1  -1 373 373 295 ,534
4323,445 127 681 775 292 ,532
4324,186 186 186 573 28 775 292 ,532
4325,127 763 277 466 649 ,532
4326,277 774 797 649 811 209 ,532
4327,218 511 638 817 759 ,532
4328, -1 466 774 638 28 166 668 649 649 811 759 ,532
4329,466 638 649 200 811 759 122 512 ,532
4330,638 811 811 249 138 ,532
4331,464 638 817 649 811 ,531
4332, -1 774 28 811 ,531
4333,184  -1 27 759 759 ,531
4334,277 746 466 811 ,531
4335,212 127  -1 466 638 649 811 ,530
4336,277  -1 466 812 222 758 811 811 ,530
4337,277 28 668 649 649 ,530
4338,212 466 145 649 811 ,528
4339,366 716 638 508 508 811 303 644 ,528
4340,730 555 200 663 ,528
4341,312 565 145 24 ,528
4342,277 466 638 28 145 811 190 628 ,528
4343,178  -1 638 649 811 ,528
4344,415 415 290 811 ,528
4345,415 290 ,528
4346, -1 638 28 668 649 ,528
4347,466 638 200 811  -1 ,528
4348,265 218 817 ,526
4349,265 316  -1 ,526
4350,265 638 811 ,526
4351,265 638 209 ,526
4352,265 638 644 ,526
4353, -1 158 200 759 481 122 ,526
4354,466 638 811 759 759 ,526
4355,764 625 34 ,526
4356,764 34 375 ,526
4357,625 34 375 ,526
4358,39 27 811 209 489 598 598 ,526
4359,519 199 564 ,526
4360,516 516 693 538 538 ,526
4361,277  -1 466 466 774 638 649 811 ,525
4362,277 638 279 649 ,525
4363,466 466 638 811 674 45 ,525
4364,466 638 543 543 649 811 ,525
4365,638 293 674 45 ,525
4366,174 651 649 811 ,525
4367,730  -1 466 638 811 759 ,524
4368,730 555 147 200 663 ,524
4369,277 746 811 759 512 ,524
4370,277 466 638 233 759 ,524
4371, -1  -1 755 615 203 789 ,524
4372,638 200 539 ,524
4373,48 277 277 ,523
4374,556 506 506 565 145 767 ,523
4375,89 759 ,523
4376,277 277 746 466 638 811 759 ,522
4377, -1 638 811 199 564 ,522
4378, -1 555 383 ,522
4379,466 638 267 649 811 ,522
4380,466 638 811 512 ,522
4381,638 343 811 552 ,522
4382,811 70 759 149 149 ,522
4383,149 521 150 ,522
4384,127 508 303 644 ,521
4385,464 466 817 811 759 ,520
4386,496 513  -1  -1 398 145 24 ,520
4387,243 277 811 759 481 512 ,520
4388,243  -1 466 638 630 811 811 811 512 ,520
4389,277 638 200 811 759 122 ,520
4390,629  -1 435 759 ,520
4391,466 811 209 ,520
4392,638 649 811 759 759 ,520
4393,638 200 811 759 759 122 149 521 729 349 ,520
4394,311 702 95 ,520
4395,442 558 145 24 93 ,520
4396,200 122 ,520
4397,730 811 70 759 ,519
4398,430 277 565 817 759 ,519
4399,811 811 811 759 512 165 ,519
4400,496 505 164 401 401 761 ,518
4401,530 147 200 474 103 ,518
4402,716 555 200 ,518
4403, -1 638 700 ,518
4404, -1 70 759 ,518
4405,638 28 124 ,518
4406,745 454 437 437 505 164 164 401 401 401 534 651 423 474 759 ,517
4407,464 277 277  -1  -1  -1 466 774 817 811 209 ,516
4408,186 186 573 721 775 292 ,516
4409,606 145 767 ,516
4410,714 303 418 ,516
4411,699 277 277 277 277 277 466 466 638 101 811 759 481 221 199 564 ,516
4412,127 763 763  -1  -1 638 ,516
4413,127 277  -1 316 638 681 166 811 759 ,516
4414,127 277 638 681 166 811 759 ,516
4415,127  -1 316 681 811 ,516
4416,117 184 638 649 70 759 759 ,516
4417,277 178  -1 27 649 ,516
4418,277  -1 466 638 145 27 ,516
4419,277  -1 466 638 811 209 70 759 ,516
4420,277  -1 638 145 27 811 ,516
4421, -1  -1 178 316 401 401 502 543 620 820 23 649 ,516
4422,428 726  -1 638  -1 482 649 759 ,516
4423,466 316 27 811 50 ,516
4424,166 409 649 759 ,516
4425,212 277 466 466 638 811 ,515
4426,699 277 28 668 649 811 ,515
4427,357 817 775 811 759 759 ,515
4428, -1 716  -1  -1 ,514
4429,496 513 110 ,514
4430, -1 79 79 293 ,514
4431,60 814 57 ,514
4432,496 513  -1 24 24 ,513
4433,117 184 638 811 ,513
4434,184 632 811 759 ,513
4435,277  -1 466 145 811 ,513
4436,200 539 ,513
4437,811 811 138 138 ,513
4438,464 466 774 811 759 ,512
4439,464 466 759 ,512
4440,714 804 533 ,512
4441,312 565  -1 145 ,512
4442,243 277  -1 811 759 765 ,512
4443,243  -1 811 811 512 ,512
4444,466 811 811 512 ,512
4445,27 811 759 50 ,512
4446, -1  -1 759 ,511
4447,212 388 184 638 758 649 759 ,510
4448,730 277  -1 466 638 166 811 759 ,510
4449,215 322 342 ,510
4450,243  -1 466 638 811 663 759 481 512 165 ,510
4451,127 127 303 303 644 ,510
4452,277  -1 466 774 649 237 811 190 ,510
4453,369 568 638 166 649 811 759 ,510
4454,218 638 759 ,510
4455, -1  -1 181 261 28 28 166 ,510
4456, -1 28 668 649 811 ,510
4457,352 649 811 759 ,510
4458,807 28 512 165 ,510
4459,181 261 543 ,510
4460,351 759 ,510
4461,166 1 649 ,510
4462,127 644 ,509
4463,797 580 ,509
4464,324 350 200 759 122 ,509
4465,366 200 156 ,508
4466,493 491 716 ,508
4467,127 127 638 303 303 644 644 ,508
4468,127 763 638 303 ,508
4469,127 763 638 303 644 ,508
4470,127 638 303 ,508
4471,277 638 811 759 512 165 ,508
4472, -1 638 124 ,508
4473, -1 145 341 ,508
4474,463 218 817 ,508
4475, -1 759 519 49 ,508
4476,272 653 818 546 538 ,508
4477,730 730 506 391 466 511 638 775 811 209 663 663 759 481 ,507
4478,155 127 763 343 ,507
4479,714 303 418 644 ,507
4480,242 432 ,507
4481,401 502 145 651 ,507
4482,644 167 167 342 ,507
4483,238 305 369 568 759 231 ,506
4484,149 762 564 ,506
4485,745 454 9 145 24 759 ,505
4486, -1 466 638 555 200 469 811 123 ,504
4487,277 132 607 516 516 693 538 ,504
4488, -1 79 79  -1 ,504
4489,506 466 511 638 811 209 759 ,504
4490,345 497 466 638 811 52 ,504
4491,466 638 233 302 302 811 759 759 ,504
4492,466 805 644 167 ,504
4493,638 555 811 759 149 521 729 ,504
4494,366 167 342 ,502
4495,330 466 466 711 511 511 511 638 817 200 811 811 811 811 644 ,502
4496,714 804 533 371 331 167 342 ,501
4497,714 74 ,501
4498,638 649 237 190 ,501
4499,331 342 ,501
4500,496 513 466 27 441 ,500
4501,127 763 39 759 481 ,500
4502,184  -1 466 632 811 811 759 ,500
4503,277 483 279 485 209 113 ,500
4504,746 811 209 ,500
4505,638 166  -1 649 811 759 ,500
4506,145 27 458 441 208 ,500
4507,652 364 46 448 759 ,500
4508,811 209 225 16  -1 759 286 ,500
4509,40 817 767 354 ,498
4510,714 371 303 418 ,498
4511,127 763 466 466 638 ,498
4512,277 277 746 746 97 466 638 362 738 233 ,498
4513,669 759 ,498
4514, -1 200 759 481 122 ,498
4515,466 511 638 362 738 811 209 690 690 690 690 759  -1 ,498
4516,466 630 811 ,498
4517,511 663 759 ,498
4518,638 200 811 ,498
4519,27 759 441 208 208  -1 ,498
4520,674 45 73 ,498
4521,277  -1 466 638 166 543 649 811 759 759 ,497
4522, -1 466 638 811 759 759 646 646 223 ,497
4523,632 231 ,497
4524, -1  -1  -1 ,496
4525, -1  -1 ,496
4526, -1 805 805 167 ,496
4527, -1 759  -1 ,496
4528,466 711 638 343 644 ,496
4529, -1  -1 ,496
4530,166 27 759 ,496
4531,496 513  -1 200 103 103 ,495
4532,127 146 151  -1 27 811 50 ,495
4533,218 466 638 817 27 811 ,495
4534,119 466 207 620 23 649 811 209  -1 ,495
4535,466 466 316 638 ,495
4536,466 638 681 811 ,495
4537,277 575 638 ,494
4538,277 638 733 ,494
4539, -1  -1  -1 ,494
4540,502 174 174 ,494
4541,212 649 237 759 190 ,492
4542,573 689 277 277  -1 775 775 811 ,492
4543,127 178 466 638 811 ,492
4544,184 277  -1 638 811 ,492
4545,277 466 638 812 166 811 759 ,492
4546,277 233 ,492
4547, -1 28  -1 ,492
4548,178 638 24 649 811 ,492
4549,352 170 466 649 759 ,492
4550,555 383 ,492
4551,24 409 676 ,492
4552,783  -1 756 ,492
4553,129 215 644 ,490
4554,215 533 371 429 ,490
4555,215 371 167 342 ,490
4556,714 371  -1 ,490
4557,804  -1 ,490
4558,371 257 711 ,490
4559,763 763 303 418 ,490
4560,763 506 303 418 ,490
4561, -1 506 638 638 508 644 644 ,490
4562,466 774 638 252 649 811 ,490
4563,316 638 209 ,490
4564,638 200 338 ,490
4565,770  -1  -1 ,490
4566, -1 16 286 ,490
4567, -1  -1 ,490
4568,247  -1  -1  -1 558 93 1 ,489
4569,212 166 649 811 ,489
4570,428 316 638 485 649 811 759 ,489
4571, -1 649 649 811 512 ,489
4572,730 730 730  -1  -1  -1  -1  -1 811 209 612 249 663 663 ,488
4573,490 728 543 649 ,488
4574,178 649 ,488
4575,466 28 166 668 543 649 811 759 ,488
4576,638 166 279 649 811 ,488
4577,638 27 50 ,488
4578,638 649 200 ,488
4579,699 277 277 277 774 638 811 ,486
4580,243 277  -1 811 759 ,486
4581,372 277 638 649 512 ,486
4582,277  -1 774 649 811 512 ,486
4583,327 110 145 767 ,486
4584,602 145 24 ,486
4585,555 555 383 383 ,486
4586,166 27 649 811 ,486
4587, -1 243  -1 277 277 466 638 811 759  -1 ,485
4588,496 513  -1 759 ,484
4589,127 277 681 811 ,484
4590, -1 567 480 ,484
4591,389 145 1 ,484
4592,89  -1 316 511 638 811 759 ,484
4593,178 178 166 649 759 481 ,484
4594,638 775 ,484
4595,577 773 271 ,484
4596,145 767 354 ,484
4597,264  -1 775 811 292 ,483
4598,264 775 811 118 ,483
4599,573 775 292 118 ,483
4600, -1 565 145 767 ,483
4601,638 775 811 759 ,483
4602,237 811 446  -1 123 190 87 ,483
4603,811 446 446 209 ,483
4604,270 571 571 571 571 571 571 571 561 121 ,483
4605, -1 398 145 24 ,482
4606,352 28 ,482
4607, -1 441 208 ,482
4608,343 200 552 ,482
4609,166 482 543 ,482
4610,476 476 501 ,482
4611, -1 649 ,481
4612,496 513  -1  -1 145 ,480
4613,699 277 277 277 277 277 277 466 316 811 ,480
4614,277 466 87 ,480
4615,694 638 166 469 123 113 87 ,480
4616,178  -1  -1 638 166 649 811 759 512 ,480
4617, -1 466 630 811 759 759 512 165 ,480
4618,466 638 296 649 811 399 ,480
4619,466 351 630 811 759 ,480
4620,466 466 638 811 759 674 45 114 ,479
4621,730 730 343 792 549 549 200 200 338 663 663 ,478
4622, -1 393 393 393 466 638 811 ,478
4623,638 543 543 649 811 ,477
4624,48 48 277 277 277 277 435 435 ,476
4625,127 146 649 ,476
4626,316 638 681 ,476
4627,638 28 811 149 149 521 729 154 806 806 349 ,476
4628,494 788 764 94 591 811 ,476
4629,166 649 649 811 ,476
4630,282 811 ,476
4631,366 716 71 ,474
4632,372 277 277 621  -1 638 356 203 789 200 759 ,474
4633,127 763 550  -1  -1 511 638 681 649 ,474
4634,277 277  -1 466 466 774 811 759 ,474
4635, -1 556 232 ,474
4636,308  -1 644 167 ,474
4637,333 334 590 ,474
4638,212 606  -1  -1  -1 726 565  -1 485 649 237 767 190 ,472
4639,366 129 215 322 804 716  -1 811 156 644 331 167 167 167 759 759 342 ,472
4640,714 371 167 ,472
4641,556 555 200 767 ,472
4642,466 233 811 ,472
4643, -1 681 ,471
4644,730 699 277 277  -1 466 638 811 663 ,470
4645,264 689 277 466 775 759 ,470
4646,127 218 817 ,470
4647,277 277 466 811 209 759 759 ,470
4648,277 330 466 466 711 511 638 817 817 200 200 338 811 612 682 759 ,470
4649,218 817 543 ,470
4650, -1 373 373 295 ,470
4651,466 638 811 811 446 733 ,470
4652,774 511 638 649 811 759 ,470
4653,261 649 ,470
4654,649 233 759 ,470
4655,811 209 759 149 ,470
4656,759 759 759 481 ,470
4657,466 466 638 555 28 811 759 149 149 749 521 729 154 ,469
4658,466 638 758 649 649 332 759 56 ,469
4659,681 759 ,469
4660,730 277 638 649 811 ,468
4661, -1 638 591  -1 166 166 649 811  -1 ,468
4662,13  -1 775 209 547 132 607 516 272 818 538 ,468
4663, -1 406 591 166 759 ,468
4664,99 174 174 564 ,468
4665,127 127 763 763 466 638 811 ,468
4666,393 466 638 ,468
4667, -1 457 681 ,468
4668,213 656 145 24 409 ,468
4669,629 486  -1 811 ,468
4670,711 638 343 644 ,468
4671,145 27 811 759 50 441 208 ,468
4672,277 316 ,467
4673,511 638 132 ,466
4674,555 333 ,466
4675,212 649 ,465
4676,464  -1 466 638 817 649 811 209 ,465
4677,264 638 775 811 ,465
4678,277 277  -1  -1 638 811 209 ,465
4679,277 277  -1 638 811 209 ,465
4680, -1 237 237 811 209 190 56 56 ,465
4681,27 251 ,465
4682,819 490 490 728 ,464
4683,506 343 552 ,464
4684,565 17 317 ,464
4685,565 563 ,464
4686, -1 649 476 120 ,464
4687, -1 759 646 223  -1  -1 ,464
4688, -1 817 138 ,464
4689,149  -1 793 762 762 ,464
4690,745 454 ,463
4691,649 553 ,463
4692,730 612 759 481 481 519 49 ,462
4693,730 663 149 ,462
4694,730  -1  -1 ,462
4695,59 200 759 122 ,462
4696,155 343 28 759 ,462
4697,265 331 167 342 ,462
4698,726 483  -1 638  -1 482 649 759 ,462
4699,178 466 502 651 620 649 759 ,462
